Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
96930,1.372682,1.276999,0.037881,0.500678,0.386912,-1.202087,-0.724943,0.023711,-0.843152,2.274376,0.018452,1.31299,0.482617,1.783149,-0.922709,0.53612,0.138456,0.744621,-0.26625,-0.357961,-0.143355,-0.635657,1.050712,-0.137373,0.392124,0.898798,-0.593817,3.167396,40.41,0
148094,2.646426,0.251172,0.856975,0.459082,1.235862,-1.588233,-0.536832,-2.887726,-0.204192,-3.512057,1.039217,1.732623,1.224571,2.452951,-2.125056,2.107093,-1.632498,-0.955633,2.181826,1.856528,0.583761,-0.515754,-3.222126,1.16292,1.705104,-1.460695,-0.719437,2.144611,27.4,0
172040,0.488846,1.800488,-2.341483,0.542791,-0.657832,-0.508174,-0.957879,2.494813,-0.951084,-0.169313,0.611499,-1.26973,1.568437,2.684225,1.620451,0.94459,0.062546,1.03975,-1.526103,-0.010273,-0.950258,1.150507,-0.997261,-0.044448,2.846069,-0.534799,1.449221,3.135301,2.19,0
29133,0.703987,1.832363,-0.53109,-0.056829,-1.268957,-1.306884,-0.520303,-1.836683,0.099688,2.274827,2.021532,-0.56672,2.44207,0.516372,3.792051,-0.07764,0.188992,-2.187527,-1.779034,2.022881,-1.752185,2.812182,-1.051436,1.4926,-1.393198,-2.504861,-2.416955,1.540625,47.75,0
133831,2.00668,0.650938,-0.35142,0.674187,0.063713,-0.211581,0.196373,-1.758599,-0.03671,0.665736,-3.201769,2.350176,-1.126575,1.1835,-2.237359,-0.637072,1.279221,0.102296,-0.967881,-0.220264,0.808133,-2.197844,-2.414295,-1.259981,1.321714,0.351881,-1.021703,-0.647219,18.38,0
5865,-0.633209,-0.558019,-0.81809,0.704783,-0.714685,0.332082,-0.175995,-0.333734,-1.251831,-0.953793,-0.879758,1.195593,0.288247,-0.740655,1.647778,0.226683,1.051988,2.72749,0.918707,-1.415121,0.230259,-0.515554,-0.975935,-2.221904,2.048905,1.619128,-1.444454,2.360747,277.88,0
166596,-5.753397,3.553156,-5.61584,3.539376,-5.886634,-1.569805,-5.324909,1.570659,0.882848,-3.66163,4.274601,-6.790019,-1.57382,-7.108636,1.602688,-3.745495,-8.056169,-3.570317,-2.258689,0.874323,-0.219891,0.62593,1.092439,-0.329734,-0.254467,0.941143,0.99995,-1.809738,37.44,1
129162,0.096336,0.292085,-0.49603,0.586072,0.743867,1.348696,0.859812,0.463417,-1.524255,0.739309,-1.481753,-0.313798,0.441983,0.591509,0.027891,0.111372,-0.727518,-2.374395,-0.671223,-0.145296,0.865341,-0.666054,0.533524,-1.667697,3.537822,-0.814744,3.292384,-0.141346,36.85,0
70313,0.926831,-0.840134,0.730227,-0.202937,0.737778,1.852383,-0.271281,-1.25287,-0.373883,1.027502,-1.232774,-0.833238,-0.203651,-0.264186,1.530812,0.682069,0.111409,-2.126031,2.037675,1.101721,1.016919,-0.339281,-1.728189,0.374392,-1.342926,0.130532,1.057006,0.471157,173.96,0
84554,-0.238649,1.455601,0.380392,-1.13919,-1.533804,-0.066194,-0.375769,-6.191833,-0.008733,0.787289,0.559684,-0.339618,-0.370247,1.548907,2.583113,1.642569,1.072437,-2.097756,-2.242397,0.557029,0.047051,-0.808261,1.749578,-0.546424,-2.001302,-0.646857,-1.088785,-0.614825,25.75,0
79757,2.056387,-0.73793,-0.19122,0.031848,1.830297,-2.261467,-1.279117,1.110629,-0.338536,-0.48668,-1.062618,-1.06753,3.263282,-0.742164,-2.273144,-0.968095,1.294348,-0.737388,2.616476,0.067924,-0.126453,0.864214,0.088924,-0.429356,-1.837442,-0.116218,0.270066,0.189668,357.23,0
52687,0.99823,0.444545,1.261325,0.023691,0.82781,0.76892,0.527937,-0.812587,-0.387153,-1.110529,-0.705406,-0.27335,1.535294,-0.453475,-1.288804,-1.136733,0.207604,-0.041121,0.270295,0.863617,-0.83149,-0.29927,-0.388283,-1.459141,-0.918908,0.453101,0.202082,0.744071,9.37,0
105046,3.077835,0.712601,-0.116766,-1.649076,-1.323699,1.049535,-1.111582,0.732339,-0.740106,0.792513,0.187881,0.982721,-0.934431,-0.118356,1.060462,1.623364,-0.653779,0.409325,3.030108,0.838334,-0.453299,1.094159,0.932884,-0.16701,-1.001371,0.303718,-1.063315,-0.385938,4.13,0
58207,0.366948,0.05348,1.518566,-0.570294,-3.234332,-0.73614,-1.457196,0.830142,0.343985,0.361405,2.798766,-0.089924,-1.226713,-0.090754,-1.211825,3.065758,-0.028586,0.303564,-0.046483,-0.038143,1.318447,-1.825222,0.495165,0.15578,-1.443061,0.34708,0.579838,1.583246,119.72,0
24633,1.348638,-1.959663,0.669151,-0.13362,0.180955,-0.48388,-0.794794,0.139558,-1.014376,0.617024,0.710344,-0.759976,1.794317,-0.576282,0.456103,1.036227,0.400262,-2.004376,-1.967233,0.561743,1.163908,0.228381,1.51699,-1.243572,-0.287152,0.917499,-2.347449,-2.241261,86.22,0
83856,2.316494,1.161228,0.10277,-1.628484,-0.110637,1.696366,0.020529,3.039728,0.875236,1.116866,-0.684737,-0.251156,0.930996,1.515426,2.145661,-1.708219,-1.060425,-1.876842,2.382854,0.311323,-0.445805,-1.552716,-2.412623,-0.519991,-1.413018,0.930186,-0.046592,-0.763879,4.67,0
18089,-4.247418,5.33239,-7.307459,3.989368,-4.264395,-3.065708,-5.217,0.870677,0.564691,-4.292057,3.896043,-4.134585,-1.281503,-6.767617,-1.979955,-3.51709,-7.760151,-2.399617,0.999249,-0.307337,0.668157,-0.398367,2.627649,0.603546,-0.565702,-1.258853,-0.61444,0.758993,37.66,1
104945,1.479868,-0.651073,1.550598,-0.032227,1.479724,2.580809,-0.676367,-2.274681,0.921185,2.361876,-0.420798,1.113807,-2.225275,-0.364389,-1.008735,0.165592,-1.130089,0.293073,0.204379,1.308874,0.301346,-0.233879,0.574305,-1.01343,0.143824,-1.526586,0.0252,-0.625637,87.11,0
9043,0.925044,-1.18443,-0.87277,-1.535542,1.047087,-1.845861,-0.381792,0.831868,0.639093,-1.955387,-1.673526,-0.059805,0.995141,0.253438,0.421863,-0.621507,0.542352,1.352699,0.024411,0.820581,-0.035536,0.616814,-2.37966,0.674449,-1.177996,0.507534,-1.565111,-2.48511,138.49,0
146356,0.873753,0.980484,-0.075733,-1.375929,1.739235,2.337217,0.515985,-2.00397,1.014102,-1.708284,1.820567,1.108701,0.288614,0.392702,2.670207,0.807521,-0.018171,-0.890605,0.036443,1.052519,0.089438,-2.631191,0.566768,0.52976,0.902472,-1.130536,-0.082758,0.052671,15.09,0
103212,-4.516527,4.712448,-6.557145,2.927206,-2.660939,-4.028326,-5.803178,-1.21783,0.005128,-3.926909,1.51044,-6.41717,1.367384,-6.939172,0.004554,-4.84006,-9.730372,-5.45307,-1.255976,-1.166228,0.079618,-1.195972,1.998103,1.649224,-0.467052,-1.466576,0.377757,-0.575688,101.93,1
109116,-1.474211,0.165777,0.83552,-0.210694,0.877924,-0.784907,-1.2778,0.360882,-2.167052,1.986314,0.365319,1.146518,0.707574,0.299115,-2.581483,0.773982,-0.267832,-1.095144,-0.352662,-0.452439,0.953972,-1.962032,-1.152062,1.190891,-0.25582,-0.899657,-0.552141,0.830983,872.46,0
151630,-1.662785,0.933671,-0.630252,0.739733,-2.490212,-1.247029,-0.405647,1.722287,-1.090079,2.63393,1.299312,1.592699,1.507396,2.39045,-0.621684,0.079285,-0.076791,2.587444,0.566759,0.701324,0.220278,-2.818457,1.666417,0.210016,-0.576029,-0.591676,-3.133694,-1.533852,238.33,0
137795,2.71893,-1.229852,2.08046,1.651721,-1.517612,-1.978701,0.1479,-2.708436,-0.873984,0.56467,0.125829,-0.522581,0.074053,0.579883,-0.101974,1.680607,2.642216,1.606611,-0.644614,-0.305052,1.107075,0.338601,3.25074,0.708901,-1.612162,0.24592,0.011701,1.675834,13.58,0
20975,0.263563,1.195934,-0.239766,-0.076121,-0.916288,-0.410995,0.244793,2.074354,2.101498,2.373408,-0.200865,1.295533,1.501083,-3.528105,-0.693641,0.343194,1.751566,3.579384,1.536171,-0.087487,-0.160633,-0.503623,2.595494,0.468633,-2.431196,-0.137737,-2.338267,-2.306049,82.57,0
99702,-1.356832,-1.114336,-0.433435,0.089566,1.002917,-3.036076,-0.436537,-0.934001,-0.403916,0.755543,-0.181691,-0.927402,0.131184,-0.217574,1.18166,0.618117,0.212272,1.853157,-0.021374,-0.000564,-0.969106,1.335908,0.878027,-0.838935,-1.388453,1.148014,-0.089564,0.393881,4.6,0
127020,-7.244494,4.568291,-6.08464,4.300905,-4.85343,-1.793576,-6.688053,1.01212,0.541561,-4.210554,3.299782,-4.980104,0.818314,-7.811388,-0.079612,-2.755752,-8.413708,-2.640102,-1.376984,0.880541,0.531019,0.181516,0.37513,1.109074,-1.468989,-0.142257,-0.345325,0.224318,557.99,1
100304,1.300212,1.464076,0.7211,-1.30312,-1.396163,-0.59271,-0.52923,-3.845453,0.22041,-2.31135,-0.17976,-1.127313,-0.333812,1.707189,1.121275,0.183592,0.561546,2.681803,0.280335,2.237203,0.623755,-1.559077,2.584096,1.457212,1.646185,-0.917956,-1.04504,-0.127318,40.8,0
165193,0.756548,-0.376176,-1.007906,-0.076717,1.150924,-2.011264,0.027425,-1.241029,-1.239128,-0.46741,1.575229,-1.040055,1.957953,0.197986,0.815554,1.313279,0.05034,1.11035,1.821708,2.565925,1.836512,-2.318952,-4.744575,-0.167246,-0.230648,0.781775,-0.097737,0.25919,20.67,0
95838,-0.61574,3.31731,1.406921,2.264947,-2.203195,2.077994,-0.579709,-2.680207,-0.316972,-2.044578,-0.403642,0.702919,1.165683,0.308756,0.021964,1.175442,2.548352,1.170383,1.806536,1.177106,3.678891,-0.888738,-0.328464,-0.300746,-1.409651,-1.045255,0.207626,-0.284208,83.14,0
157479,-2.172004,-0.100944,-1.261429,-1.242465,-0.488307,0.969785,1.188664,-0.670949,-0.781448,0.441276,-0.843735,-2.039397,1.375364,-2.286368,0.047977,-1.436362,0.763936,-0.91822,0.464391,-2.105318,-0.171617,2.729154,0.543648,1.843595,-2.423722,-0.681653,-2.160536,-0.531098,19.79,0
114388,-0.688929,2.052217,0.389398,-1.057129,0.550069,1.345232,-1.630788,-0.551659,1.160908,-0.293165,-0.100592,0.163441,2.242367,0.929993,-0.211785,-2.21146,0.086934,0.062692,-1.966964,1.342361,0.441619,-2.240432,-1.485618,0.776886,1.340141,-0.548294,-1.595927,1.66827,131.58,0
131341,-4.51629,4.190054,-6.670099,3.907624,-3.845886,-2.441688,-5.322817,0.074863,1.113391,-4.232944,4.201741,-2.676233,-1.283105,-8.806602,1.169619,-3.329825,-9.950938,-3.628478,-0.294634,-0.067228,-1.592222,-1.60709,2.282221,-0.424198,-0.514488,-0.537604,-1.223446,-0.705785,25.51,1
154746,-0.199487,1.699808,0.860922,-3.334727,1.556489,0.246905,0.343385,-0.631191,-1.074195,0.233567,-0.883098,2.780156,0.999117,1.11798,0.659589,1.585324,1.477283,-1.09276,1.540776,1.793426,-2.398585,-0.192142,-1.076705,0.427422,-1.023967,0.642775,-2.103415,-0.638878,7.25,0
98476,0.841925,2.545671,0.892852,-0.244975,0.057494,-0.375181,0.207103,-3.024001,1.085247,0.699033,0.180773,1.472207,0.043864,1.170782,1.657417,1.651156,0.580204,-0.184896,-0.485136,1.033185,0.815298,-0.919557,-1.205733,-1.108653,-0.634149,0.197708,-1.341502,-1.344162,28.0,0
100084,-2.659488,3.887306,-6.645285,3.529485,-2.361849,-2.096538,-5.300952,0.737108,0.569936,-2.323277,4.182194,-6.218532,0.566483,-7.422088,0.554087,-2.706131,-9.159571,-4.814179,-0.053921,0.715732,-0.811789,-1.312425,1.851239,1.886501,-0.045596,0.264766,-0.774698,-1.413648,85.36,1
12188,2.048028,0.774519,0.342832,-0.168166,-2.201855,0.10643,-0.438139,-0.557583,-1.520915,-2.005099,0.468898,-0.373543,-0.475827,0.747785,3.518701,0.502995,-0.251681,1.126565,2.042245,-1.518761,0.463555,0.017279,0.195247,0.706368,-0.169709,0.059342,0.824338,-0.590476,95.22,0
61890,1.840458,0.350675,-0.650797,-0.251867,-2.905639,1.783291,0.194802,2.012761,-0.055728,-0.770484,0.71916,0.848382,2.145829,-0.313463,0.003304,0.423581,-0.387683,-0.616707,-1.425752,-0.246119,-0.606851,-2.41857,-3.136374,0.109722,-1.400066,0.866772,-1.536664,2.179811,24.13,0
166093,0.469568,0.910063,2.626159,-0.449729,-2.231046,0.126974,-0.749057,-0.462493,0.01077,1.504715,0.226682,0.996324,0.615797,1.332038,-2.63707,-1.174352,0.31811,-1.046082,-0.755604,1.188996,0.613471,-0.475566,-0.340391,1.235139,-1.204201,0.011781,-1.349856,1.222905,91.46,0
150666,0.380397,-1.920923,-1.75676,1.260658,-0.134466,2.244712,-0.514986,-0.846019,-0.559954,1.637584,-0.788345,-0.388783,-0.111799,1.291182,-1.252896,-0.359851,0.354362,-0.618629,-1.191106,-0.06562,-0.79224,-2.93049,-0.10638,0.87414,-1.474276,-0.955315,2.81546,-0.350738,94.47,0
11780,-1.403689,-2.177246,0.393661,-0.150028,1.839641,-1.225276,-0.663352,-0.367412,-1.599739,1.720746,0.573311,-0.21219,1.318738,0.57808,-1.602236,-1.903635,-0.933532,2.471908,1.560688,0.742753,-1.93114,0.180805,0.236786,-1.324452,-0.658831,1.355699,-0.326179,-2.486555,114.96,0
54559,-1.690208,3.259721,-4.743659,3.820538,-2.100492,-2.527462,-6.146733,0.580861,-0.784201,-3.728432,3.787088,-6.498402,-0.0938,-7.984487,0.338424,-3.269185,-9.237457,-3.084241,0.327713,-0.309576,0.238317,0.27986,-0.377884,-0.509716,-0.493778,-0.465532,-1.169772,-0.069406,77.65,1
3395,-0.114928,2.842634,0.57667,-0.422651,0.852399,-1.35843,-1.764663,-2.33485,-0.264004,-0.285414,-0.226964,-0.616359,-1.075828,0.605236,1.232589,-1.473258,0.200813,-0.168609,1.140489,-0.05455,-1.578834,-0.962841,0.374588,-0.428661,-3.563387,0.091321,0.733841,0.061728,16.88,0
118906,1.444934,3.443496,0.462597,0.82538,0.473161,0.388275,1.064181,-0.556227,-0.13241,0.418994,-1.240127,-1.430925,-0.338287,-2.450195,-2.382428,-2.476778,0.36859,-2.066301,-0.132851,-0.69823,-1.163759,-0.718549,-3.127216,-0.30648,-0.883444,0.189261,1.690509,2.088593,48.81,0
122780,-5.790097,4.568602,-5.012898,3.592739,-4.189746,-2.860729,-4.752367,-4.880158,0.751632,-4.272105,2.092972,-5.207915,-2.001067,-6.805109,0.233022,-6.86656,-8.104172,-2.701892,-0.323512,-0.028374,0.602743,-0.300391,-0.856302,0.024607,0.164377,0.427092,1.639604,-0.40786,64.31,1
63650,2.158365,1.61903,-0.432577,0.054358,1.725732,-1.442327,1.624598,-1.587058,1.045962,0.194394,0.036077,0.916042,-0.37314,0.865979,-3.223381,0.713842,-0.193941,0.452728,1.296192,0.2105,-1.713193,-0.014159,-0.194135,-1.661177,0.199617,0.258434,2.221473,0.265584,5.13,0
14158,1.630368,-0.771784,0.334973,0.684407,-0.506299,2.670784,-2.766412,-0.260132,-0.494074,3.050615,1.244323,0.201691,-1.515781,-1.253893,-1.442563,-0.322185,-0.405608,-5.03138,2.56839,0.374879,1.369063,1.037583,0.893356,-0.845086,-0.680387,0.213246,-2.518725,1.397402,18.61,0
117965,1.203588,1.62559,-0.675165,1.77019,-1.294759,-0.463521,-1.456744,-0.237597,0.492647,-1.966703,0.951796,0.011133,0.849816,1.594398,0.181697,-0.91307,0.890865,0.351507,-2.044974,0.910963,1.140988,0.316683,-0.837859,-2.124103,-1.431459,-0.162752,0.920611,-0.603278,72.82,0
169979,0.624678,0.663223,1.722583,-0.889133,1.622491,0.782599,0.270356,-1.625804,3.093674,1.920514,-2.190176,0.140659,0.096489,-1.488617,5.0059,-0.298052,-0.110768,2.466458,-2.907143,0.068913,-0.310699,-0.871431,-1.336571,-1.117984,-1.805954,0.67334,-1.095532,-1.891735,35.91,0
87226,-4.500363,2.421204,-6.331057,3.169172,-4.412125,-0.937986,-5.634998,-2.292888,-0.286585,-5.282677,3.645929,-3.602553,0.922981,-8.321941,0.113034,-5.095975,-7.285331,-3.110421,0.724642,0.114435,-0.408919,1.892013,1.809824,-0.290636,0.207159,-0.338662,0.547562,-0.889009,131.96,1
59136,-1.128714,0.557965,-0.530176,-0.318322,-1.923182,0.947936,-1.30177,-1.525327,1.742101,-3.571782,-0.517274,0.340094,-0.291272,0.600526,-1.947185,1.133574,-0.959727,0.007782,1.460022,0.184974,1.711793,-3.354462,-0.955835,-1.067211,-2.13497,-0.972478,-2.051108,0.705704,28.35,0
88603,-1.203596,-1.215415,1.497551,-0.993744,1.291268,0.026128,-0.320647,-1.027553,1.710937,0.514929,-0.95463,1.333403,-0.529781,-0.120234,-1.16607,0.834913,1.037153,2.102875,0.004063,2.61992,-0.854638,-0.203304,-1.396079,-2.110717,-0.812711,0.817345,0.125809,-2.83204,56.37,0
146342,0.690038,1.071274,0.471262,0.990618,-2.553719,3.091717,-0.612525,0.198839,-1.429329,0.529487,0.782217,0.656236,2.785933,0.171418,1.017404,-1.221378,0.930342,0.173176,-1.298753,-1.044861,-1.392602,0.412119,-0.510002,0.956127,0.393591,-0.005614,0.568898,-0.253984,85.71,0
148546,2.540904,-0.84948,3.190992,0.384591,0.29624,-1.987553,-0.485912,-2.12747,-0.175593,-1.774784,-0.30981,2.104025,-0.545253,-1.614409,0.436904,2.013472,-0.069922,2.385336,-0.384577,0.545399,0.946672,3.076365,-0.048654,0.726623,-1.686679,-0.177101,0.627869,0.062153,13.73,0
1851,2.209924,-0.974746,0.924832,-0.655161,-2.408018,1.391349,-0.396749,-0.967182,1.120577,1.310959,-0.999457,2.973111,1.373159,0.480246,-1.003791,-4.529102,2.093992,0.047019,-0.54703,2.546464,-3.560154,0.17485,2.123872,0.026665,2.373697,0.189271,-1.925965,0.280164,29.55,0
106442,0.247752,3.32033,-0.473058,0.058047,1.819389,0.267214,-0.567346,0.624349,0.341603,-1.866345,0.648672,1.291961,0.517491,-0.143712,2.096652,1.288767,-0.826463,0.040455,0.476706,0.44184,2.406249,-1.354458,-2.499063,-1.745504,-1.05466,0.399311,-0.400323,0.297039,47.33,0
169176,-0.968336,3.43493,-0.152135,0.372041,-1.164034,0.665528,0.171915,1.426165,-0.81366,1.068672,2.322116,0.783334,-0.118736,0.673732,-0.474039,2.25401,0.215911,-1.460491,-1.020305,-1.720322,-1.120125,-0.338898,0.91728,1.77838,0.221783,-0.159695,1.364083,0.268601,37.06,0
31079,-4.786092,3.550203,-5.746512,2.795564,-4.582987,-1.552979,-5.942103,-1.457888,0.357632,-4.395303,2.659128,-6.649649,-0.157403,-7.732888,-0.564116,-4.771777,-8.343112,-3.042965,-2.118335,0.120421,-0.192128,-0.290552,-0.713371,0.726254,-0.598573,-0.222087,-1.763835,-1.086967,35.42,1
154189,1.433673,-0.349151,0.448945,0.519885,-0.632341,1.300908,-0.542744,-0.695877,1.699875,1.327202,0.81197,0.415896,-0.123704,0.569487,0.536437,1.13191,-0.610419,-0.527737,0.585928,1.712,-0.050646,-1.595741,2.568831,1.0149,0.591725,0.706208,-1.112775,-1.105849,13.1,0
36204,0.469924,1.489508,0.80411,-1.014605,2.048957,-0.771737,-0.980627,-1.563923,-0.826285,1.50297,-0.382424,2.186693,0.469636,-0.304693,3.250871,0.272987,-0.171666,-1.933623,0.367279,0.197704,0.781933,-2.811808,-0.101467,-0.717252,-1.060364,1.043381,-0.24322,2.098634,12.1,0
53737,0.31878,0.170381,-1.385017,0.264244,-3.343553,0.743209,-1.148696,-1.717582,0.019738,1.634481,1.366664,-0.524629,1.821669,1.245466,0.44867,-0.179294,0.53057,0.922618,2.991965,0.637343,0.130819,1.219638,-0.721559,0.19957,-2.08766,-1.592842,0.188083,2.05104,60.76,0
9845,0.373742,2.144741,0.100343,0.768477,1.514217,-1.92038,-0.755517,-0.819121,-0.892652,0.637977,-0.783882,0.180175,-0.678528,-1.090248,1.024258,-0.385328,-0.201962,-0.960739,-0.818704,0.997611,0.004281,2.274182,0.10476,0.772327,1.701309,-1.538427,1.116226,1.594676,175.37,0
67643,1.097655,1.641827,-0.999255,0.629276,2.997601,-3.626292,0.096186,-0.228511,-1.205296,0.01657,-1.294667,-0.93601,-1.32434,-0.122522,-0.176053,-0.867237,-0.272298,-0.419995,-1.545689,-1.33515,1.332852,1.788516,-2.883891,-0.418593,-2.783118,0.34944,-1.277765,2.10469,13.33,0
18085,0.588495,-1.588516,-0.821498,1.156855,0.5249,-3.568621,-0.403006,-3.398834,-1.226191,0.35374,0.331264,-1.125182,0.14011,-0.937083,-0.812603,0.252915,0.59268,-3.085419,2.721366,-0.409246,-0.731,-0.576202,1.506767,0.788313,1.125367,-1.027039,3.930281,1.491989,41.44,0
108145,2.025211,-1.23815,2.187162,-0.697888,2.340391,-0.796977,-1.29082,-0.47222,-0.808827,-0.438645,0.801341,-1.896177,-1.855591,0.662794,-0.600181,-0.938788,0.834527,1.049985,-2.893384,-0.753874,1.802938,-0.113494,1.943534,-0.051053,0.626302,-0.70312,0.493495,-0.878548,111.15,0
77820,-0.291182,-0.016389,-0.408208,0.519333,-1.875074,-1.784884,-1.909545,-2.189644,-0.699898,1.65329,-0.916241,0.664783,2.820258,0.862253,0.023928,2.445874,1.090259,1.449459,1.76498,0.003371,0.371572,-1.272508,-0.693331,0.422717,-0.953287,1.527398,1.016977,1.664369,68.42,0
103780,-1.136894,-0.203473,-0.44159,-0.64957,-2.447721,-0.213096,0.787653,-3.640725,1.48773,0.145792,0.603243,1.302603,-0.339655,-0.402083,4.016573,-1.255168,0.707034,0.843738,0.476536,1.017174,-2.57086,-0.678547,-2.106243,1.826759,1.09794,0.451427,-0.53715,1.296411,40.51,0
42637,-0.021694,-0.413059,2.817563,-0.169183,-0.44164,1.585998,-0.38919,-0.370045,-0.675708,0.291798,0.668533,3.32222,1.040643,-1.495762,-0.541681,-0.383403,-0.141556,1.497113,-2.803788,0.115514,0.780986,-1.543094,0.491992,0.555497,2.954062,0.935914,-2.753931,-1.733844,9.11,0
39758,1.140053,-0.244888,0.742533,1.125674,0.813251,-1.095862,0.403205,-1.138734,-2.028708,0.082764,0.500565,-0.25944,0.038902,1.636376,0.036639,0.086552,-0.849927,0.409749,-1.262525,0.03597,4.038273,-2.429238,-0.839508,-0.494757,-2.544226,0.919054,-0.619466,-0.296124,122.02,0
98545,-0.936748,-0.390357,0.318816,0.83364,-2.239547,-0.114627,0.886194,0.045038,-0.746723,-0.220085,-0.25221,0.538913,1.744212,-1.675725,3.043321,-1.776587,1.172033,-0.670018,-0.707556,2.298245,2.072294,0.587672,-0.350188,-0.976682,-0.8446,1.466046,1.453704,-1.51231,20.28,0
26163,0.852282,1.126742,-1.068604,0.471677,-2.520887,-0.315973,-0.755499,1.643824,0.583548,1.687776,-0.273429,0.244946,0.449424,-0.610978,-0.124715,0.873346,0.890694,2.958703,0.977051,-1.08467,0.039212,3.4187,-2.175117,-0.404207,0.665669,-1.46013,-1.671918,-0.130434,54.25,0
161996,1.827851,-1.081013,0.518181,-0.437538,-2.140375,3.345758,-1.085216,0.24963,-1.909842,0.024679,-1.173888,-0.50682,0.461212,-1.100695,1.403947,1.054165,-0.397766,-1.83236,-0.317496,0.153812,0.461119,-1.11853,1.596635,1.105323,-0.879362,1.989657,-0.146314,-0.635106,97.1,0
111560,2.568006,2.601312,-0.808352,1.197554,-1.541226,-0.062467,-0.516885,-1.856788,-0.500075,2.877881,-0.59816,-0.444531,-1.170906,-2.201881,2.310006,0.062657,-0.309222,-1.008024,-2.41324,0.535588,1.711521,0.251602,-2.029613,1.221273,-0.642708,-1.528751,-0.608278,-0.980686,38.75,0
81516,3.06212,0.227237,1.789658,-0.256858,-0.383981,-1.519848,-0.200687,-0.433127,1.274807,-2.402434,-1.374336,0.663753,-0.480136,0.178373,0.161958,0.210744,-0.483241,-2.647536,-0.79307,-0.247675,-0.025975,2.084419,-2.898852,0.999245,2.084435,-0.112244,0.815412,-0.657954,7.17,0
165447,1.277248,0.061929,0.012184,0.216061,-0.545471,-0.704331,-1.099124,1.237293,0.026219,-2.743745,-1.660251,0.661105,0.962145,0.753453,0.260387,0.339198,-0.854601,1.389035,4.421352,0.003034,-0.890687,-0.085564,2.517291,0.499869,0.604905,-0.141811,1.013725,2.314564,87.7,0
57073,-0.757693,0.279398,0.301277,0.650185,-3.997887,2.276838,-0.149753,-0.570845,-0.603567,-3.603148,-0.094117,1.449509,1.929827,1.42992,2.031451,0.521877,0.857833,-3.743483,3.939228,-0.816249,0.390592,-2.141762,1.102201,1.669294,-0.76842,-0.667499,-0.468227,2.665424,42.8,0
145577,-0.076248,1.048359,1.56193,-0.234475,0.495637,-0.038168,-1.191437,0.794104,-0.670017,0.231484,1.625015,1.162334,-0.194957,0.076042,2.965389,0.790701,-0.088334,-3.131,2.555785,1.106053,-1.786292,2.709274,-1.133117,0.233353,-1.088464,0.286671,-1.983603,1.327219,38.09,0
171820,0.327364,0.362427,0.069953,1.301155,-1.662717,3.65111,-1.333151,0.029373,-0.011207,-0.64045,-0.41552,1.925072,1.192765,0.232577,1.767402,-1.012913,1.048024,-0.416767,0.293057,0.158876,-1.741253,-0.03142,2.281032,0.624116,0.473676,-0.293354,-1.776281,1.776591,33.15,0
